"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ARG","QGDP","VOLIDX","IDX","Q","2004-Q1",65.9,
"ARG","QGDP","VOLIDX","IDX","Q","2004-Q2",65.2,
"ARG","QGDP","VOLIDX","IDX","Q","2004-Q3",68.4,
"ARG","QGDP","VOLIDX","IDX","Q","2004-Q4",69.4,
"ARG","QGDP","VOLIDX","IDX","Q","2005-Q1",71.5,
"ARG","QGDP","VOLIDX","IDX","Q","2005-Q2",73,
"ARG","QGDP","VOLIDX","IDX","Q","2005-Q3",73.4,
"ARG","QGDP","VOLIDX","IDX","Q","2005-Q4",74.9,
"ARG","QGDP","VOLIDX","IDX","Q","2006-Q1",76.9,
"ARG","QGDP","VOLIDX","IDX","Q","2006-Q2",77.8,
"ARG","QGDP","VOLIDX","IDX","Q","2006-Q3",79.9,
"ARG","QGDP","VOLIDX","IDX","Q","2006-Q4",81.7,
"ARG","QGDP","VOLIDX","IDX","Q","2007-Q1",83.6,
"ARG","QGDP","VOLIDX","IDX","Q","2007-Q2",85.4,
"ARG","QGDP","VOLIDX","IDX","Q","2007-Q3",86.5,
"ARG","QGDP","VOLIDX","IDX","Q","2007-Q4",89.2,
"ARG","QGDP","VOLIDX","IDX","Q","2008-Q1",90,
"ARG","QGDP","VOLIDX","IDX","Q","2008-Q2",90.6,
"ARG","QGDP","VOLIDX","IDX","Q","2008-Q3",91.2,
"ARG","QGDP","VOLIDX","IDX","Q","2008-Q4",86.9,
"ARG","QGDP","VOLIDX","IDX","Q","2009-Q1",83.8,
"ARG","QGDP","VOLIDX","IDX","Q","2009-Q2",82,
"ARG","QGDP","VOLIDX","IDX","Q","2009-Q3",85.1,
"ARG","QGDP","VOLIDX","IDX","Q","2009-Q4",86.7,
"ARG","QGDP","VOLIDX","IDX","Q","2010-Q1",89.4,
"ARG","QGDP","VOLIDX","IDX","Q","2010-Q2",93.4,
"ARG","QGDP","VOLIDX","IDX","Q","2010-Q3",93.8,
"ARG","QGDP","VOLIDX","IDX","Q","2010-Q4",95.1,
"ARG","QGDP","VOLIDX","IDX","Q","2011-Q1",97.4,
"ARG","QGDP","VOLIDX","IDX","Q","2011-Q2",98.3,
"ARG","QGDP","VOLIDX","IDX","Q","2011-Q3",99.1,
"ARG","QGDP","VOLIDX","IDX","Q","2011-Q4",99.2,
"ARG","QGDP","VOLIDX","IDX","Q","2012-Q1",98.1,
"ARG","QGDP","VOLIDX","IDX","Q","2012-Q2",94.7,
"ARG","QGDP","VOLIDX","IDX","Q","2012-Q3",97.7,
"ARG","QGDP","VOLIDX","IDX","Q","2012-Q4",99.4,
"ARG","QGDP","VOLIDX","IDX","Q","2013-Q1",99.4,
"ARG","QGDP","VOLIDX","IDX","Q","2013-Q2",99.9,
"ARG","QGDP","VOLIDX","IDX","Q","2013-Q3",100.5,
"ARG","QGDP","VOLIDX","IDX","Q","2013-Q4",99.6,
"ARG","QGDP","VOLIDX","IDX","Q","2014-Q1",98.1,
"ARG","QGDP","VOLIDX","IDX","Q","2014-Q2",97.5,
"ARG","QGDP","VOLIDX","IDX","Q","2014-Q3",96.7,
"ARG","QGDP","VOLIDX","IDX","Q","2014-Q4",97.2,
"ARG","QGDP","VOLIDX","IDX","Q","2015-Q1",98.6,
"ARG","QGDP","VOLIDX","IDX","Q","2015-Q2",100.9,
"ARG","QGDP","VOLIDX","IDX","Q","2015-Q3",100.8,
"ARG","QGDP","VOLIDX","IDX","Q","2015-Q4",99.7,
"ARG","QGDP","VOLIDX","IDX","Q","2016-Q1",98.9,
"ARG","QGDP","VOLIDX","IDX","Q","2016-Q2",97.2,
"ARG","QGDP","VOLIDX","IDX","Q","2016-Q3",97.5,
"ARG","QGDP","VOLIDX","IDX","Q","2016-Q4",98.1,
"ARG","QGDP","VOLIDX","IDX","Q","2017-Q1",99.2,
"ARG","QGDP","VOLIDX","IDX","Q","2017-Q2",100,
"ARG","QGDP","VOLIDX","IDX","Q","2017-Q3",101.2,
"ARG","QGDP","VOLIDX","IDX","Q","2017-Q4",102.4,
"ARG","QGDP","VOLIDX","IDX","Q","2018-Q1",102.3,
"ARG","QGDP","VOLIDX","IDX","Q","2018-Q2",97.1,
"ARG","QGDP","VOLIDX","IDX","Q","2018-Q3",97,
"ARG","QGDP","VOLIDX","IDX","Q","2018-Q4",96,
"ARG","QGDP","VOLIDX","IDX","Q","2019-Q1",96.2,
"ARG","QGDP","VOLIDX","IDX","Q","2019-Q2",95.8,
"ARG","QGDP","VOLIDX","IDX","Q","2019-Q3",96.6,
"ARG","QGDP","VOLIDX","IDX","Q","2019-Q4",95.6,
"ARG","QGDP","VOLIDX","IDX","Q","2020-Q1",91.7,
"ARG","QGDP","VOLIDX","IDX","Q","2020-Q2",77,
"ARG","QGDP","VOLIDX","IDX","Q","2020-Q3",86.8,
"BRA","QGDP","VOLIDX","IDX","Q","2000-Q1",64.5,
"BRA","QGDP","VOLIDX","IDX","Q","2000-Q2",65.4,
"BRA","QGDP","VOLIDX","IDX","Q","2000-Q3",66.2,
"BRA","QGDP","VOLIDX","IDX","Q","2000-Q4",67,
"BRA","QGDP","VOLIDX","IDX","Q","2001-Q1",67.2,
"BRA","QGDP","VOLIDX","IDX","Q","2001-Q2",66.9,
"BRA","QGDP","VOLIDX","IDX","Q","2001-Q3",66.6,
"BRA","QGDP","VOLIDX","IDX","Q","2001-Q4",66.4,
"BRA","QGDP","VOLIDX","IDX","Q","2002-Q1",68,
"BRA","QGDP","VOLIDX","IDX","Q","2002-Q2",68.2,
"BRA","QGDP","VOLIDX","IDX","Q","2002-Q3",69.1,
"BRA","QGDP","VOLIDX","IDX","Q","2002-Q4",69.8,
"BRA","QGDP","VOLIDX","IDX","Q","2003-Q1",69.5,
"BRA","QGDP","VOLIDX","IDX","Q","2003-Q2",69,
"BRA","QGDP","VOLIDX","IDX","Q","2003-Q3",69.6,
"BRA","QGDP","VOLIDX","IDX","Q","2003-Q4",70.3,
"BRA","QGDP","VOLIDX","IDX","Q","2004-Q1",71.3,
"BRA","QGDP","VOLIDX","IDX","Q","2004-Q2",73.3,
"BRA","QGDP","VOLIDX","IDX","Q","2004-Q3",74.2,
"BRA","QGDP","VOLIDX","IDX","Q","2004-Q4",74.8,
"BRA","QGDP","VOLIDX","IDX","Q","2005-Q1",75.4,
"BRA","QGDP","VOLIDX","IDX","Q","2005-Q2",76.3,
"BRA","QGDP","VOLIDX","IDX","Q","2005-Q3",75.8,
"BRA","QGDP","VOLIDX","IDX","Q","2005-Q4",76.7,
"BRA","QGDP","VOLIDX","IDX","Q","2006-Q1",78,
"BRA","QGDP","VOLIDX","IDX","Q","2006-Q2",78.2,
"BRA","QGDP","VOLIDX","IDX","Q","2006-Q3",79.5,
"BRA","QGDP","VOLIDX","IDX","Q","2006-Q4",80.5,
"BRA","QGDP","VOLIDX","IDX","Q","2007-Q1",82,
"BRA","QGDP","VOLIDX","IDX","Q","2007-Q2",83.4,
"BRA","QGDP","VOLIDX","IDX","Q","2007-Q3",84.2,
"BRA","QGDP","VOLIDX","IDX","Q","2007-Q4",85.5,
"BRA","QGDP","VOLIDX","IDX","Q","2008-Q1",86.5,
"BRA","QGDP","VOLIDX","IDX","Q","2008-Q2",88.4,
"BRA","QGDP","VOLIDX","IDX","Q","2008-Q3",89.8,
"BRA","QGDP","VOLIDX","IDX","Q","2008-Q4",86.4,
"BRA","QGDP","VOLIDX","IDX","Q","2009-Q1",85.2,
"BRA","QGDP","VOLIDX","IDX","Q","2009-Q2",86.7,
"BRA","QGDP","VOLIDX","IDX","Q","2009-Q3",88.7,
"BRA","QGDP","VOLIDX","IDX","Q","2009-Q4",91,
"BRA","QGDP","VOLIDX","IDX","Q","2010-Q1",92.9,
"BRA","QGDP","VOLIDX","IDX","Q","2010-Q2",94.1,
"BRA","QGDP","VOLIDX","IDX","Q","2010-Q3",94.9,
"BRA","QGDP","VOLIDX","IDX","Q","2010-Q4",96.2,
"BRA","QGDP","VOLIDX","IDX","Q","2011-Q1",97.6,
"BRA","QGDP","VOLIDX","IDX","Q","2011-Q2",98.5,
"BRA","QGDP","VOLIDX","IDX","Q","2011-Q3",98.3,
"BRA","QGDP","VOLIDX","IDX","Q","2011-Q4",99.2,
"BRA","QGDP","VOLIDX","IDX","Q","2012-Q1",97.8,
"BRA","QGDP","VOLIDX","IDX","Q","2012-Q2",99.6,
"BRA","QGDP","VOLIDX","IDX","Q","2012-Q3",101.3,
"BRA","QGDP","VOLIDX","IDX","Q","2012-Q4",101.3,
"BRA","QGDP","VOLIDX","IDX","Q","2013-Q1",101.8,
"BRA","QGDP","VOLIDX","IDX","Q","2013-Q2",103.3,
"BRA","QGDP","VOLIDX","IDX","Q","2013-Q3",103.8,
"BRA","QGDP","VOLIDX","IDX","Q","2013-Q4",103.9,
"BRA","QGDP","VOLIDX","IDX","Q","2014-Q1",104.8,
"BRA","QGDP","VOLIDX","IDX","Q","2014-Q2",103.2,
"BRA","QGDP","VOLIDX","IDX","Q","2014-Q3",103.2,
"BRA","QGDP","VOLIDX","IDX","Q","2014-Q4",103.7,
"BRA","QGDP","VOLIDX","IDX","Q","2015-Q1",102.9,
"BRA","QGDP","VOLIDX","IDX","Q","2015-Q2",100.5,
"BRA","QGDP","VOLIDX","IDX","Q","2015-Q3",98.8,
"BRA","QGDP","VOLIDX","IDX","Q","2015-Q4",98.1,
"BRA","QGDP","VOLIDX","IDX","Q","2016-Q1",96.6,
"BRA","QGDP","VOLIDX","IDX","Q","2016-Q2",97,
"BRA","QGDP","VOLIDX","IDX","Q","2016-Q3",96.4,
"BRA","QGDP","VOLIDX","IDX","Q","2016-Q4",96.3,
"BRA","QGDP","VOLIDX","IDX","Q","2017-Q1",97.3,
"BRA","QGDP","VOLIDX","IDX","Q","2017-Q2",98.1,
"BRA","QGDP","VOLIDX","IDX","Q","2017-Q3",98.3,
"BRA","QGDP","VOLIDX","IDX","Q","2017-Q4",98.8,
"BRA","QGDP","VOLIDX","IDX","Q","2018-Q1",99.5,
"BRA","QGDP","VOLIDX","IDX","Q","2018-Q2",99.4,
"BRA","QGDP","VOLIDX","IDX","Q","2018-Q3",100.3,
"BRA","QGDP","VOLIDX","IDX","Q","2018-Q4",99.9,
"BRA","QGDP","VOLIDX","IDX","Q","2019-Q1",100.8,
"BRA","QGDP","VOLIDX","IDX","Q","2019-Q2",101.2,
"BRA","QGDP","VOLIDX","IDX","Q","2019-Q3",101.1,
"BRA","QGDP","VOLIDX","IDX","Q","2019-Q4",101.5,
"BRA","QGDP","VOLIDX","IDX","Q","2020-Q1",99.4,
"BRA","QGDP","VOLIDX","IDX","Q","2020-Q2",90.3,
"BRA","QGDP","VOLIDX","IDX","Q","2020-Q3",97.2,
"BRA","QGDP","VOLIDX","IDX","Q","2020-Q4",100.2,
"CHL","QGDP","VOLIDX","IDX","Q","2003-Q1",59.8,
"CHL","QGDP","VOLIDX","IDX","Q","2003-Q2",60.3,
"CHL","QGDP","VOLIDX","IDX","Q","2003-Q3",60.7,
"CHL","QGDP","VOLIDX","IDX","Q","2003-Q4",61.2,
"CHL","QGDP","VOLIDX","IDX","Q","2004-Q1",62.7,
"CHL","QGDP","VOLIDX","IDX","Q","2004-Q2",64.1,
"CHL","QGDP","VOLIDX","IDX","Q","2004-Q3",65.9,
"CHL","QGDP","VOLIDX","IDX","Q","2004-Q4",66.8,
"CHL","QGDP","VOLIDX","IDX","Q","2005-Q1",66.8,
"CHL","QGDP","VOLIDX","IDX","Q","2005-Q2",67.9,
"CHL","QGDP","VOLIDX","IDX","Q","2005-Q3",69.4,
"CHL","QGDP","VOLIDX","IDX","Q","2005-Q4",70.4,
"CHL","QGDP","VOLIDX","IDX","Q","2006-Q1",71,
"CHL","QGDP","VOLIDX","IDX","Q","2006-Q2",72.5,
"CHL","QGDP","VOLIDX","IDX","Q","2006-Q3",73.4,
"CHL","QGDP","VOLIDX","IDX","Q","2006-Q4",74.9,
"CHL","QGDP","VOLIDX","IDX","Q","2007-Q1",75.6,
"CHL","QGDP","VOLIDX","IDX","Q","2007-Q2",76.3,
"CHL","QGDP","VOLIDX","IDX","Q","2007-Q3",76.4,
"CHL","QGDP","VOLIDX","IDX","Q","2007-Q4",77.7,
"CHL","QGDP","VOLIDX","IDX","Q","2008-Q1",79.6,
"CHL","QGDP","VOLIDX","IDX","Q","2008-Q2",79.7,
"CHL","QGDP","VOLIDX","IDX","Q","2008-Q3",79.1,
"CHL","QGDP","VOLIDX","IDX","Q","2008-Q4",78.4,
"CHL","QGDP","VOLIDX","IDX","Q","2009-Q1",77.5,
"CHL","QGDP","VOLIDX","IDX","Q","2009-Q2",77.2,
"CHL","QGDP","VOLIDX","IDX","Q","2009-Q3",78.1,
"CHL","QGDP","VOLIDX","IDX","Q","2009-Q4",79.1,
"CHL","QGDP","VOLIDX","IDX","Q","2010-Q1",79.2,
"CHL","QGDP","VOLIDX","IDX","Q","2010-Q2",82,
"CHL","QGDP","VOLIDX","IDX","Q","2010-Q3",84,
"CHL","QGDP","VOLIDX","IDX","Q","2010-Q4",85.1,
"CHL","QGDP","VOLIDX","IDX","Q","2011-Q1",86.1,
"CHL","QGDP","VOLIDX","IDX","Q","2011-Q2",87.2,
"CHL","QGDP","VOLIDX","IDX","Q","2011-Q3",87.6,
"CHL","QGDP","VOLIDX","IDX","Q","2011-Q4",89.4,
"CHL","QGDP","VOLIDX","IDX","Q","2012-Q1",90.9,
"CHL","QGDP","VOLIDX","IDX","Q","2012-Q2",92.1,
"CHL","QGDP","VOLIDX","IDX","Q","2012-Q3",92.8,
"CHL","QGDP","VOLIDX","IDX","Q","2012-Q4",93.5,
"CHL","QGDP","VOLIDX","IDX","Q","2013-Q1",94.5,
"CHL","QGDP","VOLIDX","IDX","Q","2013-Q2",95.9,
"CHL","QGDP","VOLIDX","IDX","Q","2013-Q3",96.8,
"CHL","QGDP","VOLIDX","IDX","Q","2013-Q4",97.2,
"CHL","QGDP","VOLIDX","IDX","Q","2014-Q1",97.1,
"CHL","QGDP","VOLIDX","IDX","Q","2014-Q2",97.5,
"CHL","QGDP","VOLIDX","IDX","Q","2014-Q3",97.6,
"CHL","QGDP","VOLIDX","IDX","Q","2014-Q4",98.8,
"CHL","QGDP","VOLIDX","IDX","Q","2015-Q1",98.9,
"CHL","QGDP","VOLIDX","IDX","Q","2015-Q2",100,
"CHL","QGDP","VOLIDX","IDX","Q","2015-Q3",99.9,
"CHL","QGDP","VOLIDX","IDX","Q","2015-Q4",101,
"CHL","QGDP","VOLIDX","IDX","Q","2016-Q1",101.5,
"CHL","QGDP","VOLIDX","IDX","Q","2016-Q2",101.1,
"CHL","QGDP","VOLIDX","IDX","Q","2016-Q3",101.7,
"CHL","QGDP","VOLIDX","IDX","Q","2016-Q4",102,
"CHL","QGDP","VOLIDX","IDX","Q","2017-Q1",101.1,
"CHL","QGDP","VOLIDX","IDX","Q","2017-Q2",102.1,
"CHL","QGDP","VOLIDX","IDX","Q","2017-Q3",104,
"CHL","QGDP","VOLIDX","IDX","Q","2017-Q4",104.8,
"CHL","QGDP","VOLIDX","IDX","Q","2018-Q1",106.1,
"CHL","QGDP","VOLIDX","IDX","Q","2018-Q2",107.3,
"CHL","QGDP","VOLIDX","IDX","Q","2018-Q3",107.1,
"CHL","QGDP","VOLIDX","IDX","Q","2018-Q4",108,
"CHL","QGDP","VOLIDX","IDX","Q","2019-Q1",108.1,
"CHL","QGDP","VOLIDX","IDX","Q","2019-Q2",109.2,
"CHL","QGDP","VOLIDX","IDX","Q","2019-Q3",110.1,
"CHL","QGDP","VOLIDX","IDX","Q","2019-Q4",105.4,
"CHL","QGDP","VOLIDX","IDX","Q","2020-Q1",108.5,
"CHL","QGDP","VOLIDX","IDX","Q","2020-Q2",93.9,
"CHL","QGDP","VOLIDX","IDX","Q","2020-Q3",98.8,
"COL","QGDP","VOLIDX","IDX","Q","2005-Q1",62.9,
"COL","QGDP","VOLIDX","IDX","Q","2005-Q2",63.9,
"COL","QGDP","VOLIDX","IDX","Q","2005-Q3",64,
"COL","QGDP","VOLIDX","IDX","Q","2005-Q4",65.2,
"COL","QGDP","VOLIDX","IDX","Q","2006-Q1",66.6,
"COL","QGDP","VOLIDX","IDX","Q","2006-Q2",67.7,
"COL","QGDP","VOLIDX","IDX","Q","2006-Q3",68.9,
"COL","QGDP","VOLIDX","IDX","Q","2006-Q4",70,
"COL","QGDP","VOLIDX","IDX","Q","2007-Q1",71.2,
"COL","QGDP","VOLIDX","IDX","Q","2007-Q2",72.2,
"COL","QGDP","VOLIDX","IDX","Q","2007-Q3",73.6,
"COL","QGDP","VOLIDX","IDX","Q","2007-Q4",74.5,
"COL","QGDP","VOLIDX","IDX","Q","2008-Q1",74.8,
"COL","QGDP","VOLIDX","IDX","Q","2008-Q2",75.3,
"COL","QGDP","VOLIDX","IDX","Q","2008-Q3",76.1,
"COL","QGDP","VOLIDX","IDX","Q","2008-Q4",74.8,
"COL","QGDP","VOLIDX","IDX","Q","2009-Q1",75.1,
"COL","QGDP","VOLIDX","IDX","Q","2009-Q2",75.9,
"COL","QGDP","VOLIDX","IDX","Q","2009-Q3",76.4,
"COL","QGDP","VOLIDX","IDX","Q","2009-Q4",77.1,
"COL","QGDP","VOLIDX","IDX","Q","2010-Q1",78.1,
"COL","QGDP","VOLIDX","IDX","Q","2010-Q2",79,
"COL","QGDP","VOLIDX","IDX","Q","2010-Q3",79.7,
"COL","QGDP","VOLIDX","IDX","Q","2010-Q4",81.4,
"COL","QGDP","VOLIDX","IDX","Q","2011-Q1",83,
"COL","QGDP","VOLIDX","IDX","Q","2011-Q2",84.4,
"COL","QGDP","VOLIDX","IDX","Q","2011-Q3",86.1,
"COL","QGDP","VOLIDX","IDX","Q","2011-Q4",86.8,
"COL","QGDP","VOLIDX","IDX","Q","2012-Q1",87.5,
"COL","QGDP","VOLIDX","IDX","Q","2012-Q2",88.5,
"COL","QGDP","VOLIDX","IDX","Q","2012-Q3",88.4,
"COL","QGDP","VOLIDX","IDX","Q","2012-Q4",89.3,
"COL","QGDP","VOLIDX","IDX","Q","2013-Q1",90.8,
"COL","QGDP","VOLIDX","IDX","Q","2013-Q2",92.7,
"COL","QGDP","VOLIDX","IDX","Q","2013-Q3",93.6,
"COL","QGDP","VOLIDX","IDX","Q","2013-Q4",94.7,
"COL","QGDP","VOLIDX","IDX","Q","2014-Q1",96,
"COL","QGDP","VOLIDX","IDX","Q","2014-Q2",96.6,
"COL","QGDP","VOLIDX","IDX","Q","2014-Q3",97.4,
"COL","QGDP","VOLIDX","IDX","Q","2014-Q4",98.4,
"COL","QGDP","VOLIDX","IDX","Q","2015-Q1",99.2,
"COL","QGDP","VOLIDX","IDX","Q","2015-Q2",99.7,
"COL","QGDP","VOLIDX","IDX","Q","2015-Q3",100.9,
"COL","QGDP","VOLIDX","IDX","Q","2015-Q4",100.2,
"COL","QGDP","VOLIDX","IDX","Q","2016-Q1",101.3,
"COL","QGDP","VOLIDX","IDX","Q","2016-Q2",101.8,
"COL","QGDP","VOLIDX","IDX","Q","2016-Q3",102.4,
"COL","QGDP","VOLIDX","IDX","Q","2016-Q4",102.8,
"COL","QGDP","VOLIDX","IDX","Q","2017-Q1",102.7,
"COL","QGDP","VOLIDX","IDX","Q","2017-Q2",103.3,
"COL","QGDP","VOLIDX","IDX","Q","2017-Q3",103.7,
"COL","QGDP","VOLIDX","IDX","Q","2017-Q4",104.2,
"COL","QGDP","VOLIDX","IDX","Q","2018-Q1",104.9,
"COL","QGDP","VOLIDX","IDX","Q","2018-Q2",105.6,
"COL","QGDP","VOLIDX","IDX","Q","2018-Q3",106.7,
"COL","QGDP","VOLIDX","IDX","Q","2018-Q4",107.3,
"COL","QGDP","VOLIDX","IDX","Q","2019-Q1",108.1,
"COL","QGDP","VOLIDX","IDX","Q","2019-Q2",109.3,
"COL","QGDP","VOLIDX","IDX","Q","2019-Q3",110,
"COL","QGDP","VOLIDX","IDX","Q","2019-Q4",110.9,
"COL","QGDP","VOLIDX","IDX","Q","2020-Q1",108.3,
"COL","QGDP","VOLIDX","IDX","Q","2020-Q2",92.3,
"COL","QGDP","VOLIDX","IDX","Q","2020-Q3",100.9,
"COL","QGDP","VOLIDX","IDX","Q","2020-Q4",107,
"CRI","QGDP","VOLIDX","IDX","Q","2000-Q1",53.3,
"CRI","QGDP","VOLIDX","IDX","Q","2000-Q2",53.6,
"CRI","QGDP","VOLIDX","IDX","Q","2000-Q3",54,
"CRI","QGDP","VOLIDX","IDX","Q","2000-Q4",54.6,
"CRI","QGDP","VOLIDX","IDX","Q","2001-Q1",55.2,
"CRI","QGDP","VOLIDX","IDX","Q","2001-Q2",55.3,
"CRI","QGDP","VOLIDX","IDX","Q","2001-Q3",56.1,
"CRI","QGDP","VOLIDX","IDX","Q","2001-Q4",56.5,
"CRI","QGDP","VOLIDX","IDX","Q","2002-Q1",56.6,
"CRI","QGDP","VOLIDX","IDX","Q","2002-Q2",57.6,
"CRI","QGDP","VOLIDX","IDX","Q","2002-Q3",58.2,
"CRI","QGDP","VOLIDX","IDX","Q","2002-Q4",58.4,
"CRI","QGDP","VOLIDX","IDX","Q","2003-Q1",59.1,
"CRI","QGDP","VOLIDX","IDX","Q","2003-Q2",59.7,
"CRI","QGDP","VOLIDX","IDX","Q","2003-Q3",60.6,
"CRI","QGDP","VOLIDX","IDX","Q","2003-Q4",61.4,
"CRI","QGDP","VOLIDX","IDX","Q","2004-Q1",61.9,
"CRI","QGDP","VOLIDX","IDX","Q","2004-Q2",62.8,
"CRI","QGDP","VOLIDX","IDX","Q","2004-Q3",62.9,
"CRI","QGDP","VOLIDX","IDX","Q","2004-Q4",63.8,
"CRI","QGDP","VOLIDX","IDX","Q","2005-Q1",64,
"CRI","QGDP","VOLIDX","IDX","Q","2005-Q2",64.7,
"CRI","QGDP","VOLIDX","IDX","Q","2005-Q3",65.9,
"CRI","QGDP","VOLIDX","IDX","Q","2005-Q4",66.8,
"CRI","QGDP","VOLIDX","IDX","Q","2006-Q1",67.5,
"CRI","QGDP","VOLIDX","IDX","Q","2006-Q2",69.3,
"CRI","QGDP","VOLIDX","IDX","Q","2006-Q3",70.9,
"CRI","QGDP","VOLIDX","IDX","Q","2006-Q4",72.9,
"CRI","QGDP","VOLIDX","IDX","Q","2007-Q1",73.8,
"CRI","QGDP","VOLIDX","IDX","Q","2007-Q2",75.7,
"CRI","QGDP","VOLIDX","IDX","Q","2007-Q3",76.4,
"CRI","QGDP","VOLIDX","IDX","Q","2007-Q4",77.8,
"CRI","QGDP","VOLIDX","IDX","Q","2008-Q1",79.7,
"CRI","QGDP","VOLIDX","IDX","Q","2008-Q2",79.5,
"CRI","QGDP","VOLIDX","IDX","Q","2008-Q3",79.9,
"CRI","QGDP","VOLIDX","IDX","Q","2008-Q4",79,
"CRI","QGDP","VOLIDX","IDX","Q","2009-Q1",77.1,
"CRI","QGDP","VOLIDX","IDX","Q","2009-Q2",78.2,
"CRI","QGDP","VOLIDX","IDX","Q","2009-Q3",79.3,
"CRI","QGDP","VOLIDX","IDX","Q","2009-Q4",80.6,
"CRI","QGDP","VOLIDX","IDX","Q","2010-Q1",81.5,
"CRI","QGDP","VOLIDX","IDX","Q","2010-Q2",82.4,
"CRI","QGDP","VOLIDX","IDX","Q","2010-Q3",83.9,
"CRI","QGDP","VOLIDX","IDX","Q","2010-Q4",84.4,
"CRI","QGDP","VOLIDX","IDX","Q","2011-Q1",84.8,
"CRI","QGDP","VOLIDX","IDX","Q","2011-Q2",86.7,
"CRI","QGDP","VOLIDX","IDX","Q","2011-Q3",87.1,
"CRI","QGDP","VOLIDX","IDX","Q","2011-Q4",88.2,
"CRI","QGDP","VOLIDX","IDX","Q","2012-Q1",90,
"CRI","QGDP","VOLIDX","IDX","Q","2012-Q2",90.6,
"CRI","QGDP","VOLIDX","IDX","Q","2012-Q3",91,
"CRI","QGDP","VOLIDX","IDX","Q","2012-Q4",92.1,
"CRI","QGDP","VOLIDX","IDX","Q","2013-Q1",92.4,
"CRI","QGDP","VOLIDX","IDX","Q","2013-Q2",92.4,
"CRI","QGDP","VOLIDX","IDX","Q","2013-Q3",93.9,
"CRI","QGDP","VOLIDX","IDX","Q","2013-Q4",94.1,
"CRI","QGDP","VOLIDX","IDX","Q","2014-Q1",95.5,
"CRI","QGDP","VOLIDX","IDX","Q","2014-Q2",96,
"CRI","QGDP","VOLIDX","IDX","Q","2014-Q3",96.6,
"CRI","QGDP","VOLIDX","IDX","Q","2014-Q4",97.9,
"CRI","QGDP","VOLIDX","IDX","Q","2015-Q1",97.8,
"CRI","QGDP","VOLIDX","IDX","Q","2015-Q2",99.9,
"CRI","QGDP","VOLIDX","IDX","Q","2015-Q3",101.4,
"CRI","QGDP","VOLIDX","IDX","Q","2015-Q4",101,
"CRI","QGDP","VOLIDX","IDX","Q","2016-Q1",103.2,
"CRI","QGDP","VOLIDX","IDX","Q","2016-Q2",102.9,
"CRI","QGDP","VOLIDX","IDX","Q","2016-Q3",104.7,
"CRI","QGDP","VOLIDX","IDX","Q","2016-Q4",106.1,
"CRI","QGDP","VOLIDX","IDX","Q","2017-Q1",106.7,
"CRI","QGDP","VOLIDX","IDX","Q","2017-Q2",108.9,
"CRI","QGDP","VOLIDX","IDX","Q","2017-Q3",108.7,
"CRI","QGDP","VOLIDX","IDX","Q","2017-Q4",109.8,
"CRI","QGDP","VOLIDX","IDX","Q","2018-Q1",110.5,
"CRI","QGDP","VOLIDX","IDX","Q","2018-Q2",111.4,
"CRI","QGDP","VOLIDX","IDX","Q","2018-Q3",111,
"CRI","QGDP","VOLIDX","IDX","Q","2018-Q4",110.2,
"CRI","QGDP","VOLIDX","IDX","Q","2019-Q1",111.6,
"CRI","QGDP","VOLIDX","IDX","Q","2019-Q2",113.2,
"CRI","QGDP","VOLIDX","IDX","Q","2019-Q3",113.8,
"CRI","QGDP","VOLIDX","IDX","Q","2019-Q4",114,
"CRI","QGDP","VOLIDX","IDX","Q","2020-Q1",111.9,
"CRI","QGDP","VOLIDX","IDX","Q","2020-Q2",103.5,
"CRI","QGDP","VOLIDX","IDX","Q","2020-Q3",106.2,
"EST","QGDP","VOLIDX","IDX","Q","2000-Q1",58.8,
"EST","QGDP","VOLIDX","IDX","Q","2000-Q2",60.2,
"EST","QGDP","VOLIDX","IDX","Q","2000-Q3",61,
"EST","QGDP","VOLIDX","IDX","Q","2000-Q4",62.3,
"EST","QGDP","VOLIDX","IDX","Q","2001-Q1",63.2,
"EST","QGDP","VOLIDX","IDX","Q","2001-Q2",63.3,
"EST","QGDP","VOLIDX","IDX","Q","2001-Q3",64.6,
"EST","QGDP","VOLIDX","IDX","Q","2001-Q4",65.5,
"EST","QGDP","VOLIDX","IDX","Q","2002-Q1",66,
"EST","QGDP","VOLIDX","IDX","Q","2002-Q2",68.3,
"EST","QGDP","VOLIDX","IDX","Q","2002-Q3",69.7,
"EST","QGDP","VOLIDX","IDX","Q","2002-Q4",70.2,
"EST","QGDP","VOLIDX","IDX","Q","2003-Q1",71.8,
"EST","QGDP","VOLIDX","IDX","Q","2003-Q2",73.5,
"EST","QGDP","VOLIDX","IDX","Q","2003-Q3",74.2,
"EST","QGDP","VOLIDX","IDX","Q","2003-Q4",76.1,
"EST","QGDP","VOLIDX","IDX","Q","2004-Q1",77.9,
"EST","QGDP","VOLIDX","IDX","Q","2004-Q2",77.3,
"EST","QGDP","VOLIDX","IDX","Q","2004-Q3",79.1,
"EST","QGDP","VOLIDX","IDX","Q","2004-Q4",80.7,
"EST","QGDP","VOLIDX","IDX","Q","2005-Q1",82.1,
"EST","QGDP","VOLIDX","IDX","Q","2005-Q2",85.4,
"EST","QGDP","VOLIDX","IDX","Q","2005-Q3",87.4,
